,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000028,01,ME,20220701185925,20220701181339,20220701185346,20220701185901,3
1,ME000116,01,ME,20220701185941,20220701172320,20220701180359,20220701185927,3
2,ME000219,01,ME,20220701185810,20220701181846,20220701185853,,2
3,ME000225,01,ME,20220701185635,20220701173821,20220701181725,20220701185528,3
4,ME000282,01,ME,20220701185850,20220701161844,20220701164303,20220701185846,3
5,ME000296,01,ME,20220701185810,20220701165345,20220701165903,20220701175758,9
6,ME000347,01,ME,20220701185603,20220701185530,20220701185551,,2
7,ME000360,01,ME,20220701185705,20220701181652,20220701184056,,2
8,ME000387,01,ME,20220701185819,20220701183715,20220701185805,,2
9,ME174043,01,ME,20220701185631,20220701103814,20220701110043,,2
10,ME174044,01,ME,20220701185911,20220701181153,20220701185814,20220701185910,3
11,ME174133,01,ME,20220701185810,20220701165717,20220701171442,20220701185810,3
12,ME174136,01,ME,20220701185927,20220701170204,20220701174522,,2
13,ME178001,01,ME,20220701185900,20220701182204,20220701183549,20220701185859,3
14,ME178003,02,ME,20220701185952,20220701181428,20220701185730,20220701185951,3
15,ME178008,01,ME,20220701185948,20220701181916,20220701185947,,2
16,ME178012,03,ME,20220701185825,20220701154708,20220701163314,20220701185824,3
17,ME178013,03,ME,20220701190000,20220701183544,20220701185405,20220701185959,3
18,ME178019,01,ME,20220701185744,20220701165434,20220701171756,20220701185743,3
19,ME178019,02,ME,20220701185728,20220701183311,20220701185727,,2
20,ME178022,01,ME,20220701185742,20220701175055,20220701182200,20220701185741,3
21,ME178025,02,ME,20220701185807,20220701184045,20220701185806,,2
22,ME178026,01,ME,20220701185832,20220701181822,20220701185542,20220701185831,3
23,ME178031,02,ME,20220701185901,20220701183659,20220701185900,,2
24,ME178035,01,ME,20800606031022,20210826144033,20210826152638,,5
25,ME178039,01,ME,20220701185959,20220701181852,20220701185958,,2
26,ME178050,02,ME,20220701190007,20220701181438,20220701181728,,2
27,ME178058,01,ME,20220701185749,20220701183512,20220701185337,,3
28,ME178061,02,ME,20220701185853,20220701181458,20220701185503,20220701185852,3
29,ME178065,02,ME,20220701185658,20220701173259,20220701181605,,3
30,ME178076,01,ME,20220701185803,20220701183737,20220701185629,20220701185802,3
31,ME178097,01,ME,20220701185815,20220701183747,20220701185414,20220701185814,3
32,ME178097,02,ME,20220701185802,20220701184121,20220701185732,,2
33,ME178108,01,ME,20220701185721,20220701184151,20220701185720,,2
34,ME178121,02,ME,20220701185633,20220701184953,20220701185632,,2
35,ME178142,01,ME,20800925144207,20210805151802,20210805152907,,5
36,ME178144,02,ME,20220701185746,20220701182407,20220701183612,20220701185745,3
37,ME178145,02,ME,20220701185603,20220701181257,20220701185603,,2
38,ME178145,03,ME,20220701185936,20220701181921,20220701182925,20220701185935,3
39,ME178149,01,ME,20220701185839,20220701142426,20220701150306,20220701185838,3
40,ME178150,01,ME,20220701185848,20220701091119,20220701095354,,2
41,ME178154,02,ME,20220701185954,20220701184938,20220701185953,,2
42,ME178157,01,ME,20220701185930,20220701164526,20220701172829,20220701185929,3
43,ME181108,01,ME,20220701185948,20220701180517,20220701185018,20220701185947,3
44,ME181121,01,ME,20220701185738,20220701170100,20220701172458,20220701185737,3
45,ME181134,01,ME,20220701185900,20220701175314,20220701181834,,2
46,ME181151,01,ME,20220701185712,20220701181351,20220701185711,,2
47,ME181439,04,ME,20220701185752,20220701173809,20220701180345,20220701185751,3
48,ME181442,01,ME,20220701185955,20220701185749,20220701185954,,2
49,ME181504,01,ME,20220701185624,20220701145043,20220701153458,20220701185624,3
50,ME181536,01,ME,20220701185624,20220701181140,20220701185221,20220701185624,3
51,ME181543,01,ME,20220701185855,20220701155041,20220701163114,20220701185855,3
52,ME183004,01,ME,20220701185803,20220701180349,20220701184653,20220701185803,3
53,ME183006,01,ME,20220701185721,20220701174637,20220701182944,20220701185721,3
54,ME183026,01,ME,20220701185933,20220701185317,20220701185933,,2
55,ME183130,01,ME,20220701185628,20220701180831,20220701182958,20220701185627,3
56,ME183146,02,ME,20220701185659,20220630130924,20220630200412,20220701185657,3
57,ME183146,52,ME,20220701185901,20220701181420,20220701185900,,2
58,ME183182,01,ME,20800927030732,20210826130041,20210826134352,,5
59,ME183187,02,ME,20800904145416,20210814161840,20210814164059,,5
60,ME183190,02,ME,20220701185904,20220701183255,20220701185903,,2
61,ME183194,02,ME,20220701185802,20220701145351,20220701153516,,2
62,ME183209,02,ME,20220701185838,20220701185633,20220701185837,,2
63,ME183209,52,ME,20220701185607,20220701185353,20220701185605,,2
64,ME183215,01,ME,20220701185909,20220701162502,20220701170944,20220701185908,3
65,ME184002,01,ME,20220701185737,20220701181353,20220701185713,,2
66,ME184016,01,ME,20220701190002,20220701173149,20220701180618,20220701190001,3
67,ME184047,01,ME,20220701185759,20220701183857,20220701185759,,2
68,ME184068,01,ME,20220701185653,20220701181450,20220701185531,20220701185652,3
69,ME188007,01,ME,20220701185601,20220701161931,20220701170606,20220701185600,3
70,ME18A103,01,ME,20220701185649,20220701183918,20220701185648,,2
71,ME18A115,01,ME,20220701185837,20220701184200,20220701185611,20220701185836,3
72,ME18A130,01,ME,20220701185724,20220701180741,20220701185044,20220701185723,3
73,ME18A153,01,ME,20220701185654,20220701153907,20220701160337,,2
74,ME18A156,01,ME,20220701185836,20220701090030,20220701091130,20220701185835,3
75,ME18A183,01,ME,20220701185908,20220701185227,20220701185906,,2
76,ME18A189,01,ME,20220701185640,20220630205652,20220630211113,20220701185639,3
77,ME18A223,12,ME,20220701190007,20220701183141,20220701190007,,2
78,ME18A284,11,ME,20220701185908,20220701173025,20220701175939,,2
79,ME18A299,11,ME,20220701185603,20220701162158,20220701164233,20220701185602,3
80,ME18A309,12,ME,20220701185839,20220701175050,20220701181142,20220701185838,3
81,ME18A312,01,ME,20220701185646,20220701181604,20220701185625,20220701185645,3
82,ME18A402,12,ME,20220701185945,20220701174733,20220701180148,20220701185944,3
83,ME18A501,01,ME,20220701185940,20220701175810,20220701182635,20220701185939,3
84,ME18A510,01,ME,20220701185922,20220701180921,20220701183941,,3
85,ME18B153,01,ME,20220701185941,20220701181828,20220701182514,20220701185939,3
86,ME18B161,01,ME,20220701185929,20220701021601,20220701025346,,2
87,ME18B192,01,ME,20220701185927,20220701183712,20220701185701,20220701185926,3
88,ME18B246,12,ME,20220701185818,20220701180418,20220701180900,,2
89,ME18B254,11,ME,20220701185922,20220701141128,20220701144754,,2
90,ME18B262,12,ME,20220701185645,20220701181947,20220701185643,,2
91,ME18B288,11,ME,20220701190000,20220701185212,20220701185959,,2
92,ME18B295,12,ME,20220701185949,20220701183837,20220701185215,20220701185948,3
93,ME18B299,11,ME,20220701185749,20220701170453,20220701174757,,2
94,ME18B303,11,ME,20220701185917,20220701182808,20220701185550,20220701185916,3
95,ME18B304,12,ME,20220701185700,20220701175639,20220701183757,,2
96,ME18B306,12,ME,20220701185955,20220701152342,20220701155604,20220701185954,3
97,ME18B602,11,ME,20800930110802,20210826135600,20210826135807,,4
98,ME18B602,12,ME,20800930110803,20210826155948,20210826164121,20210826164344,4
99,ME18B606,12,ME,20220701185656,20220701164927,20220701171258,,3
100,ME18C126,01,ME,20220701185828,20220701181557,20220701185859,,2
101,ME18C137,01,ME,20220701185904,20220701182706,20220701185903,,2
102,ME18C175,01,ME,20220701185613,20220701181606,20220701185611,,2
103,ME18C181,01,ME,20220701185938,20220701184744,20220701185937,,2
104,ME18C201,02,ME,20220701185902,20220701172714,20220701173638,20220701185902,3
105,ME18C203,01,ME,20220701185655,20220701181557,20220701185613,20220701185654,3
106,ME18C215,12,ME,20220701185712,20220701170917,20220701174224,,2
107,ME18C229,12,ME,20220701185656,20220701183429,20220701185655,,2
108,ME18C251,11,ME,20220701185636,20220701181319,20220701185621,,2
109,ME18C253,11,ME,20220701185954,20220701185435,20220701185953,,2
110,ME18C257,12,ME,20220701185607,20220701182212,20220701185606,,2
111,ME18C277,11,ME,20220701185630,20220701151932,20220701155850,20220701185629,3
112,ME18C287,11,ME,20220701185602,20220701130408,20220701134709,,2
113,ME190431,01,ME,20220701185606,20220701162300,20220701164206,20220701185605,3
114,ME195011,04,ME,20220701185734,20220701171233,20220701175242,,2
115,ME19A127,01,ME,20220701185925,20220701131755,20220701134626,20220701185925,3
116,ME19A154,01,ME,20220701185623,20220701171650,20220701174805,,3
117,ME19A158,01,ME,20220701185731,20220701182106,20220701185730,,2
118,ME19A207,22,ME,20220701185814,20220701141200,20220701144017,20220701185814,3
119,ME19A242,22,ME,20220701185947,20220701181833,20220701185838,20220701185947,3
120,ME19A251,22,ME,20220701185818,20220701185155,20220701185735,20220701185817,3
121,ME19A276,22,ME,20220701185736,20220701124938,20220701132944,20220701185736,3
122,ME19A277,22,ME,20220701185833,20220701152230,20220701155219,20220701185832,3
123,ME19B111,01,ME,20220701185921,20220701181838,20220701185920,,2
124,ME19B222,21,ME,20220701185646,20220701182318,20220701185646,,2
125,ME19B247,21,ME,20220701185940,20220701175502,20220701182311,,2
126,ME19B261,21,ME,20220701185839,20220701143709,20220701150339,20220701185839,3
127,ME19B404,23,ME,20220701185842,20220701182808,20220701185842,,2
128,ME19C122,01,ME,20220701185831,20220701180645,20220701183421,20220701185830,3
129,ME19C156,11,ME,20220701185720,20220701172602,20220701185626,,3
130,ME19C157,11,ME,20220701185934,20220701110906,20220701115209,20220701185933,3
131,ME19C206,01,ME,20220701185811,20220701182217,20220701185811,,2
132,ME19C219,21,ME,20220701185808,20220701181802,20220701185808,,2
133,ME19C243,21,ME,20220701185903,20220701183804,20220701185903,,2
134,ME19C258,22,ME,20220701185921,20220701175732,20220701182241,20220701185920,3
135,ME19C281,21,ME,20220701185950,20220701181945,20220701185950,,2
136,ME19C301,21,ME,20220701185906,20220701174245,20220701180113,20220701185905,3
137,ME19C403,44,ME,20220701185816,20220701161325,20220701163652,20220701185815,3
138,ME19C408,24,ME,20220701185913,20220701155406,20220701163411,20220701185912,3
139,ME19D202,01,ME,20220701185706,20220701144123,20220701145954,20220701185706,3
140,ME19D232,91,ME,20220701185818,20220701180526,20220701184438,20220701185818,3
141,ME19D401,01,ME,20220701185615,20220701173009,20220701174602,20220701185615,3
142,ME19D402,03,ME,20220701185649,20220701184935,20220701185635,,2
143,ME19E144,01,ME,20220701185857,20220701183834,20220701185857,,2
144,ME19E217,21,ME,20220701185904,20220701164557,20220701170110,20220701185904,3
